ndvi,ndbi,mndwi,elevation,longitude,latitude
-0.005415289,0.08843625,-0.106770664,9,2.119979154757865,41.33117181198975
0.14282145,0.06530403,-0.28058967,5,2.128872476070648,41.33117181198975
0.030559758,0.04366138,-0.17971912,9,2.1409997324062617,41.33117181198975
0.00873423,-0.02019069,-0.20068729,12,2.1493540645485734,41.33117181198975
0.030279728,0.16160826,-0.22696853,5,2.152049010400932,41.33117181198975
0.030268526,0.07990848,-0.21083136,6,2.153935472497583,41.33117181198975
-0.0071212016,0.081169255,-0.10348961,0,2.1568999129351774,41.33117181198975
0.0051669315,0.060985796,-0.1194907,0,2.1593253642023,41.33117181198975
9.15272E-4,0.18472762,-0.26617724,0,2.1601338479580074,41.33117181198975
0.12100457,0.07862639,-0.19949916,0,2.170913631367442,41.33117181198975
-0.037837837,-0.0056497175,0.25894737,0,2.174686555560744,41.33117181198975
-0.006451613,-0.05914718,0.28451884,0,2.1776509959983383,41.33117181198975
-0.08827086,-0.0604782,0.2793959,0,2.181693414776876,41.33117181198975
-0.07496823,0.01754386,0.19872476,0,2.183579876873527,41.33117181198975
-0.09737828,-0.050108932,0.3625731,0,2.1851968443849423,41.33117181198975
-0.08027211,-0.010463378,0.23023255,0,2.187622295652065,41.33117181198975
-0.0425,-0.04644809,0.22787611,0,2.1889697685782443,41.33117181198975
-0.055900622,-0.046831954,0.23281597,0,2.1900477469191877,41.33117181198975
-0.034852546,-0.09256449,0.28978622,0,2.191664714430603,41.33117181198975
-0.020092735,-0.07094595,0.26174498,0,2.19247319818631,41.33117181198975
-0.08839779,0.010494753,0.21627907,0,2.193012187356782,41.33117181198975
-0.06684492,-0.038690478,0.22541967,0,2.193551176527254,41.33117181198975
-0.0612855,-0.059021924,0.28826532,0,2.198132584476263,41.33117181198975
-0.05124451,-0.023696683,0.2379778,0,2.1984020790614993,41.33117181198975
-0.0877193,-0.0116731515,0.2722063,0,2.201097024913858,41.33117181198975
-0.11295681,-0.0056497175,0.25318247,0,2.2016360140843294,41.33117181198975
-0.04513064,-0.046875,0.21878335,0,2.2027139924252728,41.33117181198975
-0.024336284,-0.048751485,0.20239282,0,2.204330959936688,41.33117181198975
-0.045936394,-0.08,0.25405404,0,2.2051394436923957,41.33117181198975
-0.09147287,0.01512605,0.245,0,2.2089123678856977,41.33117181198975
-0.05472637,-0.057023644,0.22779043,0,2.2107988299823487,41.33117181198975
0.013513514,-0.060820367,0.22157092,0,2.211876808323292,41.33117181198975
-0.06647807,-0.062801935,0.2788104,0,2.2153802379313583,41.33117181198975
-0.07042254,0.011647254,0.21141374,0,2.2293939563636225,41.33117181198975
-0.05648855,0.029827315,0.2,0,2.2372092993354626,41.33117181198975
-0.029850746,-0.017214397,0.2169576,0,2.239634750602585,41.33117181198975
-0.059625212,0.014285714,0.21438451,0,2.241521212699236,41.33117181198975
-0.06741573,-0.01529052,0.21939394,0,2.2442161585515947,41.33117181198975
0.0046948357,-0.0062695923,0.17662337,0,2.24906706108584,41.33117181198975
-0.060759492,-0.01923077,0.16976744,0,2.259038360739567,41.33117181198975
-0.06367041,0.018324608,0.15891892,0,2.2601163390805104,41.33117181198975
-0.05941846,-0.013623978,0.17633675,0,2.2630807795181047,41.33117181198975
-0.030456852,-0.029649595,0.17901939,0,2.2657757253704633,41.33117181198975
-0.046511628,-0.052969504,0.25692695,0,2.2671231982966424,41.33117181198975
0.7068478,-0.19292,-0.5281782,11,2.082519407410081,41.33144130657498
0.19048183,0.21682243,-0.51073295,9,2.086292331603383,41.33144130657498
0.07280568,0.13242383,-0.24310325,10,2.0908737395523924,41.33144130657498
0.2565872,0.02109636,-0.41793916,10,2.1008450392061193,41.33144130657498
0.012706329,0.17484276,-0.19932833,8,2.112433306371261,41.33144130657498
